date,SPY,EFA,VGTSX,VFITX,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLB,INTL,IRX
1997-05-15,50.919891,,5.076549,2.990448,,,,,,,,,,1.072053,4.970000
1997-05-16,50.222076,,5.114118,2.984629,,,,,,,,,,1.079987,5.050000
1997-05-19,50.372959,,5.090636,2.984629,,,,,,,,,,1.075028,5.160000
1997-05-20,50.976448,,5.123511,2.987541,,,,,,,,,,1.081971,5.110000
1997-05-21,50.863277,,5.123511,2.981722,,,,,,,,,,1.081971,4.990000
1997-05-22,50.693562,,5.085940,2.975902,,,,,,,,,,1.074036,5.020000
1997-05-23,51.165028,,5.118814,2.978812,,,,,,,,,,1.080979,5.030000
1997-05-27,51.372444,,5.104727,2.972996,,,,,,,,,,1.078004,4.980000
1997-05-28,51.363060,,5.123511,2.972996,,,,,,,,,,1.081971,5.000000
1997-05-29,51.061333,,5.114118,2.978812,,,,,,,,,,1.079987,4.900000
1997-05-30,51.391350,,5.048371,3.006597,,,,,,,,,,1.066103,4.820000
1997-06-02,51.165028,,5.085940,3.006597,,,,,,,,,,1.074036,4.780000
1997-06-03,50.995319,,5.100029,3.012447,,,,,,,,,,1.077012,4.950000
1997-06-04,50.938728,,5.109421,3.012447,,,,,,,,,,1.078995,4.960000
1997-06-05,51.127316,,5.128205,3.012447,,,,,,,,,,1.082962,4.980000
1997-06-06,52.126877,,5.146990,3.027067,,,,,,,,,,1.086929,4.920000
1997-06-09,52.390923,,5.203344,3.018295,,,,,,,,,,1.098830,4.900000
1997-06-10,52.551224,,5.203344,3.015370,,,,,,,,,,1.098830,4.910000
1997-06-11,52.673786,,5.226826,3.015370,,,,,,,,,,1.103788,4.850000
1997-06-12,53.692192,,5.222128,3.027067,,,,,,,,,,1.102796,4.830000
1997-06-13,54.144787,,5.226826,3.032916,,,,,,,,,,1.103788,4.840000
1997-06-16,54.163639,,5.269093,3.038767,,,,,,,,,,1.112714,4.830000
1997-06-17,54.088203,,5.236216,3.032916,,,,,,,,,,1.105771,4.910000
1997-06-18,53.899632,,5.240913,3.035844,,,,,,,,,,1.106763,4.930000
1997-06-19,54.455997,,5.264395,3.035844,,,,,,,,,,1.111722,4.940000
1997-06-20,54.270401,,5.269093,3.041691,,,,,,,,,,1.112714,4.940000
1997-06-23,52.954609,,5.273787,3.035844,,,,,,,,,,1.113706,5.030000
1997-06-24,54.298862,,5.283181,3.035844,,,,,,,,,,1.115689,5.000000
1997-06-25,53.920193,,5.363016,3.029993,,,,,,,,,,1.132549,4.970000
1997-06-26,53.655113,,5.372407,3.024145,,,,,,,,,,1.134532,4.990000
1997-06-27,53.863392,,5.334838,3.029993,,,,,,,,,,1.126598,5.000000
1997-06-30,53.503647,,5.320750,3.036754,,,,,,,,,,1.123623,5.050000
1997-07-01,54.128448,,5.339531,3.045573,,,,,,,,,,1.127589,5.100000
1997-07-02,55.018284,,5.353621,3.051455,,,,,,,,,,1.130565,5.090000
1997-07-03,55.775581,,5.419370,3.066154,,,,,,,,,,1.144449,5.000000
1997-07-07,55.207607,,5.424065,3.072034,,,,,,,,,,1.145441,4.940000
1997-07-08,55.785076,,5.414673,3.069094,,,,,,,,,,1.143458,4.960000
1997-07-09,55.169731,,5.409975,3.072034,,,,,,,,,,1.142465,4.970000
1997-07-10,55.415863,,5.405279,3.072034,,,,,,,,,,1.141474,4.990000
1997-07-11,55.605164,,5.405279,3.074971,,,,,,,,,,1.141474,4.990000
1997-07-14,55.775581,,5.419370,3.072034,,,,,,,,,,1.144449,5.000000
1997-07-15,56.059566,,5.372407,3.072034,,,,,,,,,,1.134532,5.060000
1997-07-16,56.797943,,5.433455,3.077912,,,,,,,,,,1.147424,5.040000
1997-07-17,56.513916,,5.438154,3.080851,,,,,,,,,,1.148416,5.070000
1997-07-18,55.311756,,5.381800,3.074971,,,,,,,,,,1.136516,5.110000
1997-07-21,55.321190,,5.339531,3.072034,,,,,,,,,,1.127589,5.130000
1997-07-22,56.788490,,5.372407,3.086729,,,,,,,,,,1.134532,5.090000
1997-07-23,56.741135,,5.419370,3.089672,,,,,,,,,,1.144449,5.050000
1997-07-24,57.006210,,5.400584,3.086729,,,,,,,,,,1.140482,5.070000
1997-07-25,56.968334,,5.391191,3.083791,,,,,,,,,,1.138499,5.080000
1997-07-28,56.930439,,5.381800,3.086729,,,,,,,,,,1.136516,5.100000
1997-07-29,57.119789,,5.386497,3.095552,,,,,,,,,,1.137507,5.090000
1997-07-30,57.801353,,5.395887,3.101430,,,,,,,,,,1.139490,5.090000
1997-07-31,57.744602,,5.405279,3.123298,,,,,,,,,,1.141474,5.100000
1997-08-01,57.517376,,5.344229,3.096700,,,,,,,,,,1.128581,5.130000
1997-08-04,57.668831,,5.283181,3.093748,,,,,,,,,,1.115689,5.140000
1997-08-05,57.706707,,5.250309,3.093748,,,,,,,,,,1.108748,5.140000
1997-08-06,58.180008,,5.311357,3.096700,,,,,,,,,,1.121639,5.140000
1997-08-07,57.744602,,5.325445,3.093748,,,,,,,,,,1.124615,5.150000
1997-08-08,56.570740,,5.344229,3.070108,,,,,,,,,,1.128581,5.140000
1997-08-11,56.987236,,5.273787,3.076020,,,,,,,,,,1.113706,5.160000
1997-08-12,56.078480,,5.283181,3.073063,,,,,,,,,,1.115689,5.170000
1997-08-13,55.908104,,5.269093,3.076020,,,,,,,,,,1.112714,5.170000
1997-08-14,56.116364,,5.226826,3.084884,,,,,,,,,,1.103788,5.180000
1997-08-15,54.393513,,5.217432,3.087837,,,,,,,,,,1.101805,5.130000
1997-08-18,55.605164,,5.156383,3.093748,,,,,,,,,,1.088913,5.110000
1997-08-19,56.248905,,5.165773,3.093748,,,,,,,,,,1.090896,5.080000
1997-08-20,57.100842,,5.203344,3.087837,,,,,,,,,,1.098830,5.090000
1997-08-21,56.097427,,5.212737,3.081929,,,,,,,,,,1.100813,5.120000
1997-08-22,56.078480,,5.142294,3.073063,,,,,,,,,,1.085937,5.090000
1997-08-25,55.870232,,5.123511,3.070108,,,,,,,,,,1.081971,5.140000
1997-08-26,55.046665,,5.118814,3.070108,,,,,,,,,,1.080979,5.120000
1997-08-27,55.377968,,5.085940,3.070108,,,,,,,,,,1.074036,5.130000
1997-08-28,54.535496,,5.024890,3.081929,,,,,,,,,,1.061144,5.090000
1997-08-29,54.753235,,4.940359,3.092324,,,,,,,,,,1.043293,5.090000
1997-09-02,56.532883,,4.940359,3.098267,,,,,,,,,,1.043293,5.050000
1997-09-03,56.229969,,5.020192,3.095296,,,,,,,,,,1.060152,5.010000
1997-09-04,56.589695,,5.010804,3.092324,,,,,,,,,,1.058170,5.000000
1997-09-05,56.428730,,5.071851,3.089354,,,,,,,,,,1.071061,5.020000
1997-09-08,56.674862,,5.081244,3.092324,,,,,,,,,,1.073045,5.000000
1997-09-09,56.703266,,5.109421,3.092324,,,,,,,,,,1.078995,4.990000
1997-09-10,55.529427,,5.062458,3.089354,,,,,,,,,,1.069078,4.960000
1997-09-11,55.245472,,4.977929,3.086384,,,,,,,,,,1.051227,4.980000
1997-09-12,56.135277,,4.977929,3.098267,,,,,,,,,,1.051227,4.960000
1997-09-15,56.040619,,5.010804,3.101237,,,,,,,,,,1.058170,4.990000
1997-09-16,57.441650,,5.020192,3.124999,,,,,,,,,,1.060152,4.920000
1997-09-17,57.441650,,5.048371,3.124999,,,,,,,,,,1.066103,4.970000
1997-09-18,57.687794,,5.062458,3.124999,,,,,,,,,,1.069078,4.950000
1997-09-19,57.785370,,5.071851,3.124999,,,,,,,,,,1.071061,4.920000
1997-09-22,58.108410,,5.081244,3.130943,,,,,,,,,,1.073045,4.890000
1997-09-23,57.842361,,5.090636,3.124999,,,,,,,,,,1.075028,4.850000
1997-09-24,57.367336,,5.175169,3.130943,,,,,,,,,,1.092880,4.800000
1997-09-25,56.968269,,5.179862,3.122028,,,,,,,,,,1.093871,4.790000
1997-09-26,57.443340,,5.175169,3.124999,,,,,,,,,,1.092880,4.850000
1997-09-29,57.994392,,5.184559,3.124999,,,,,,,,,,1.094863,4.860000
1997-09-30,57.386303,,5.212737,3.137840,,,,,,,,,,1.100813,4.970000
1997-10-01,58.146385,,5.226826,3.146793,,,,,,,,,,1.103788,4.960000
1997-10-02,58.469433,,5.226826,3.152765,,,,,,,,,,1.103788,4.920000
1997-10-03,58.763966,,5.245610,3.152765,,,,,,,,,,1.107755,4.890000
1997-10-06,59.153481,,5.245610,3.158735,,,,,,,,,,1.107755,4.850000
1997-10-07,59.704575,,5.240913,3.161721,,,,,,,,,,1.106763,4.920000
1997-10-08,59.286545,,5.245610,3.140824,,,,,,,,,,1.107755,4.960000
1997-10-09,59.077538,,5.189256,3.140824,,,,,,,,,,1.095854,4.980000
1997-10-10,58.906467,,5.184559,3.131868,,,,,,,,,,1.094863,4.990000
1997-10-13,58.963528,,5.193953,3.131868,,,,,,,,,,1.096846,4.990000
1997-10-14,58.982513,,5.179862,3.143807,,,,,,,,,,1.093871,4.950000
1997-10-15,58.849503,,5.170471,3.137840,,,,,,,,,,1.091888,4.920000
1997-10-16,57.918388,,5.208041,3.137840,,,,,,,,,,1.099822,4.930000
1997-10-17,57.329315,,5.137599,3.128880,,,,,,,,,,1.084946,4.890000
1997-10-20,58.146385,,5.081244,3.128880,,,,,,,,,,1.073045,4.900000
1997-10-21,59.277035,,5.100029,3.128880,,,,,,,,,,1.077012,4.960000
1997-10-22,58.887493,,5.071851,3.131868,,,,,,,,,,1.071061,5.000000
1997-10-23,57.728363,,4.902791,3.143807,,,,,,,,,,1.035360,4.970000
1997-10-24,57.158257,,4.893396,3.149779,,,,,,,,,,1.033376,5.010000
1997-10-27,53.015827,,4.766603,3.173664,,,,,,,,,,1.006600,4.950000
1997-10-28,56.075165,,4.588149,3.152765,,,,,,,,,,0.968914,5.090000
1997-10-29,55.923191,,4.780692,3.158735,,,,,,,,,,1.009575,5.050000
1997-10-30,54.688030,,4.696159,3.170680,,,,,,,,,,0.991723,5.020000
1997-10-31,55.980175,,4.738428,3.190183,,,,,,,,,,1.000650,5.060000
1997-11-03,57.158257,,4.818261,3.178182,,,,,,,,,,1.017509,5.100000
1997-11-04,57.158257,,4.822957,3.169177,,,,,,,,,,1.018500,5.100000
1997-11-05,57.348335,,4.818261,3.172179,,,,,,,,,,1.017509,5.120000
1997-11-06,57.129791,,4.790084,3.178182,,,,,,,,,,1.011558,5.150000
1997-11-07,56.512215,,4.667984,3.178182,,,,,,,,,,0.985774,5.150000
1997-11-10,56.170162,,4.649198,3.175181,,,,,,,,,,0.981806,5.200000
1997-11-11,56.189152,,4.653894,3.175181,,,,,,,,,,0.982798,5.200000
1997-11-12,55.030052,,4.550580,3.181184,,,,,,,,,,0.960980,5.150000
1997-11-13,55.828148,,4.550580,3.184185,,,,,,,,,,0.960980,5.130000
1997-11-14,56.588242,,4.531796,3.184185,,,,,,,,,,0.957014,5.120000
1997-11-17,57.633331,,4.691462,3.187186,,,,,,,,,,0.990732,5.160000
1997-11-18,57.272324,,4.719640,3.187186,,,,,,,,,,0.996682,5.150000
1997-11-19,57.557339,,4.630413,3.190183,,,,,,,,,,0.977839,5.130000
1997-11-20,58.431435,,4.686767,3.187186,,,,,,,,,,0.989740,5.130000
1997-11-21,58.830482,,4.771300,3.190183,,,,,,,,,,1.007592,5.100000
1997-11-24,57.766376,,4.719640,3.187186,,,,,,,,,,0.996682,5.140000
1997-11-25,57.918388,,4.621023,3.187186,,,,,,,,,,0.975856,5.140000
1997-11-26,58.089397,,4.639806,3.184185,,,,,,,,,,0.979823,5.090000
1997-11-28,58.146385,,4.682071,3.200171,,,,,,,,,,0.988748,5.060000
1997-12-01,59.647579,,4.738428,3.200171,,,,,,,,,,1.000650,5.090000
1997-12-02,59.286545,,4.771300,3.200171,,,,,,,,,,1.007592,5.100000
1997-12-03,59.457592,,4.757210,3.206202,,,,,,,,,,1.004616,5.100000
1997-12-04,59.400551,,4.771300,3.206202,,,,,,,,,,1.007592,5.100000
1997-12-05,60.160625,,4.771300,3.194137,,,,,,,,,,1.007592,5.160000
1997-12-08,59.989632,,4.780692,3.185090,,,,,,,,,,1.009575,5.190000
1997-12-09,59.628563,,4.785387,3.185090,,,,,,,,,,1.010566,5.100000
1997-12-10,59.115494,,4.757210,3.194137,,,,,,,,,,1.004616,5.060000
1997-12-11,58.108410,,4.644500,3.209217,,,,,,,,,,0.980814,5.050000
1997-12-12,58.222408,,4.630413,3.218268,,,,,,,,,,0.977839,5.050000
1997-12-15,58.811470,,4.630413,3.212234,,,,,,,,,,0.977839,5.090000
1997-12-16,59.172516,,4.658589,3.215250,,,,,,,,,,0.983790,5.060000
1997-12-17,58.868488,,4.761907,3.209217,,,,,,,,,,1.005608,5.090000
1997-12-18,58.298454,,4.743120,3.215250,,,,,,,,,,1.001641,5.080000
1997-12-19,57.862671,,4.625715,3.224303,,,,,,,,,,0.976847,5.240000
1997-12-22,58.234699,,4.574060,3.224303,,,,,,,,,,0.965939,5.300000
1997-12-23,57.194954,,4.606933,3.221285,,,,,,,,,,0.972881,5.340000
1997-12-24,57.023281,,4.606933,3.221285,,,,,,,,,,0.972881,5.220000
1997-12-26,57.252209,,4.611629,3.221285,,,,,,,,,,0.973873,5.180000
1997-12-29,58.377773,,4.688247,3.218268,,,,,,,,,,0.990053,5.250000
1997-12-30,59.293491,,4.731349,3.209217,,,,,,,,,,0.999155,5.240000
1997-12-31,59.255344,,4.726562,3.235295,,,,,,,,,,0.998144,5.200000
1998-01-02,59.560627,,4.726562,3.247425,,,,,,,,,,0.998144,5.170000
1998-01-05,59.694191,,4.721772,3.274713,,,,,,,,,,0.997132,5.080000
1998-01-06,58.740246,,4.673885,3.277747,,,,,,,,,,0.987020,5.080000
1998-01-07,58.892849,,4.654729,3.268647,,,,,,,,,,0.982975,5.090000
1998-01-08,58.377773,,4.611629,3.283811,,,,,,,,,,0.973873,4.960000
1998-01-09,56.355511,,4.535007,3.295938,,,,,,,,,,0.957692,4.920000
1998-01-12,57.385712,,4.400922,3.295938,,,,,,,,,,0.929376,4.920000
1998-01-13,58.187035,,4.482331,3.289876,,,,,,,,,,0.946568,5.070000
1998-01-14,58.454079,,4.549374,3.283811,,,,,,,,,,0.960726,5.040000
1998-01-15,57.967628,,4.544587,3.283811,,,,,,,,,,0.959715,4.980000
1998-01-16,58.797489,,4.669093,3.274713,,,,,,,,,,0.986008,5.000000
1998-01-20,59.751389,,4.731349,3.268647,,,,,,,,,,0.999155,5.010000
1998-01-21,59.179043,,4.750502,3.271681,,,,,,,,,,1.003200,4.990000
1998-01-22,58.654434,,4.750502,3.271681,,,,,,,,,,1.003200,4.990000
1998-01-23,58.568535,,4.779237,3.247425,,,,,,,,,,1.009268,5.040000
1998-01-26,58.530430,,4.822334,3.256521,,,,,,,,,,1.018369,5.030000
1998-01-27,59.121815,,4.860649,3.247425,,,,,,,,,,1.026460,5.110000
1998-01-28,59.656017,,4.879803,3.247425,,,,,,,,,,1.030505,5.080000
1998-01-29,59.980289,,4.875014,3.268647,,,,,,,,,,1.029494,5.050000
1998-01-30,60.018467,,4.870226,3.291201,,,,,,,,,,1.028483,5.040000
1998-02-02,61.010483,,4.970789,3.285105,,,,,,,,,,1.049719,5.090000
1998-02-03,61.468380,,5.018677,3.285105,,,,,,,,,,1.059832,5.090000
1998-02-04,61.392078,,5.028255,3.285105,,,,,,,,,,1.061855,4.970000
1998-02-05,61.353916,,5.090511,3.275963,,,,,,,,,,1.075002,4.990000
1998-02-06,62.040722,,5.100088,3.275963,,,,,,,,,,1.077024,5.040000
1998-02-09,61.830811,,5.085720,3.269869,,,,,,,,,,1.073990,5.010000
1998-02-10,62.422253,,5.114454,3.272914,,,,,,,,,,1.080058,5.080000
1998-02-11,62.365009,,5.124031,3.282059,,,,,,,,,,1.082080,5.070000
1998-02-12,62.632111,,5.085720,3.285105,,,,,,,,,,1.073990,5.100000
1998-02-13,62.269646,,5.023468,3.285105,,,,,,,,,,1.060844,5.080000
1998-02-17,62.574894,,5.066566,3.294245,,,,,,,,,,1.069945,5.040000
1998-02-18,63.147217,,5.085720,3.285105,,,,,,,,,,1.073990,5.050000
1998-02-19,62.813354,,5.071355,3.282059,,,,,,,,,,1.070956,5.050000
1998-02-20,63.280739,,5.076143,3.282059,,,,,,,,,,1.071968,5.070000
1998-02-23,63.528763,,5.100088,3.272914,,,,,,,,,,1.077024,5.100000
1998-02-24,63.032738,,5.061778,3.251581,,,,,,,,,,1.068934,5.180000
1998-02-25,63.814945,,5.114454,3.263773,,,,,,,,,,1.080058,5.170000
1998-02-26,64.177406,,5.152766,3.257680,,,,,,,,,,1.088149,5.180000
1998-02-27,64.177406,,5.205442,3.278802,,,,,,,,,,1.099273,5.180000
1998-03-02,64.043884,,5.286849,3.263496,,,,,,,,,,1.116464,5.170000
1998-03-03,64.406364,,5.267695,3.254312,,,,,,,,,,1.112419,5.070000
1998-03-04,63.986629,,5.205442,3.257371,,,,,,,,,,1.099273,5.030000
1998-03-05,63.395245,,5.124031,3.254312,,,,,,,,,,1.082080,5.030000
1998-03-06,64.673454,,5.191074,3.260433,,,,,,,,,,1.096239,5.010000
1998-03-09,64.444519,,5.210229,3.269619,,,,,,,,,,1.100284,5.010000
1998-03-10,65.054970,,5.224598,3.272680,,,,,,,,,,1.103318,4.960000
1998-03-11,65.360237,,5.210229,3.275740,,,,,,,,,,1.100284,4.940000
1998-03-12,65.627335,,5.210229,3.287986,,,,,,,,,,1.100284,4.940000
1998-03-13,65.379333,,5.301219,3.284924,,,,,,,,,,1.119499,4.960000
1998-03-16,66.085182,,5.282062,3.291048,,,,,,,,,,1.115453,4.960000
1998-03-17,66.275925,,5.325161,3.287986,,,,,,,,,,1.124555,5.010000
1998-03-18,66.523941,,5.286849,3.284924,,,,,,,,,,1.116464,5.020000
1998-03-19,66.695648,,5.320372,3.281863,,,,,,,,,,1.123543,5.030000
1998-03-20,67.269943,,5.344316,3.284924,,,,,,,,,,1.128600,5.040000
1998-03-23,67.116875,,5.373052,3.284924,,,,,,,,,,1.134668,5.010000
1998-03-24,67.690849,,5.387418,3.284924,,,,,,,,,,1.137702,5.010000
1998-03-25,67.442162,,5.430516,3.272680,,,,,,,,,,1.146803,5.020000
1998-03-26,67.403908,,5.440094,3.266556,,,,,,,,,,1.148826,5.060000
1998-03-27,67.116875,,5.440094,3.263496,,,,,,,,,,1.148826,5.060000
1998-03-30,67.078606,,5.358683,3.257371,,,,,,,,,,1.131634,5.080000
1998-03-31,67.308235,,5.373052,3.283528,,,,,,,,,,1.134668,4.990000
1998-04-01,67.853485,,5.387418,3.292760,,,,,,,,,,1.137702,4.970000
1998-04-02,68.590118,,5.368261,3.301995,,,,,,,,,,1.133656,4.960000
1998-04-03,68.934494,,5.363472,3.317377,,,,,,,,,,1.132645,4.930000
1998-04-06,68.379669,,5.430516,3.311227,,,,,,,,,,1.146803,4.970000
1998-04-07,67.920441,,5.430516,3.308146,,,,,,,,,,1.146803,4.910000
1998-04-08,67.537819,,5.449671,3.298918,,,,,,,,,,1.150848,4.910000
1998-04-09,68.073540,,5.521505,3.298918,,,,,,,,,,1.166018,4.930000
1998-04-13,67.882179,,5.511925,3.283528,,,,,,,,,,1.163995,5.050000
1998-04-14,68.456154,,5.564603,3.289685,,,,,,,,,,1.175119,5.000000
1998-04-15,68.647484,,5.574179,3.295838,,,,,,,,,,1.177142,4.950000
1998-04-16,67.843895,,5.473616,3.298918,,,,,,,,,,1.155905,4.910000
1998-04-17,68.743156,,5.444880,3.298918,,,,,,,,,,1.149837,4.910000
1998-04-20,68.724045,,5.483193,3.289685,,,,,,,,,,1.157928,4.910000
1998-04-21,69.049309,,5.507137,3.283528,,,,,,,,,,1.162984,4.940000
1998-04-22,69.240608,,5.487984,3.283528,,,,,,,,,,1.158939,4.940000
1998-04-23,68.570953,,5.435304,3.280452,,,,,,,,,,1.147814,4.950000
1998-04-24,67.843895,,5.416150,3.283528,,,,,,,,,,1.143769,4.930000
1998-04-27,66.562065,,5.277275,3.261988,,,,,,,,,,1.114442,4.940000
1998-04-28,66.466377,,5.310796,3.261988,,,,,,,,,,1.121521,4.920000
1998-04-29,66.925552,,5.315584,3.258908,,,,,,,,,,1.122532,4.930000
1998-04-30,68.169136,,5.401780,3.299733,,,,,,,,,,1.140735,4.850000
1998-05-01,68.934494,,5.440094,3.299733,,,,,,,,,,1.148826,4.880000
1998-05-04,68.762268,,5.497560,3.299733,,,,,,,,,,1.160961,4.900000
1998-05-05,68.283958,,5.478405,3.296640,,,,,,,,,,1.156916,4.970000
1998-05-06,67.480408,,5.449671,3.302825,,,,,,,,,,1.150848,4.990000
1998-05-07,66.944702,,5.382628,3.302825,,,,,,,,,,1.136690,4.970000
1998-05-08,68.035271,,5.396994,3.296640,,,,,,,,,,1.139724,4.990000
1998-05-11,67.805672,,5.449671,3.281176,,,,,,,,,,1.150848,4.990000
1998-05-12,68.532707,,5.396994,3.296640,,,,,,,,,,1.139724,4.990000
1998-05-13,68.704903,,5.387418,3.299733,,,,,,,,,,1.137702,4.980000
1998-05-14,68.360527,,5.377839,3.296640,,,,,,,,,,1.135679,5.030000
1998-05-15,67.977844,,5.373052,3.293546,,,,,,,,,,1.134668,5.030000
1998-05-18,67.709999,,5.277275,3.302825,,,,,,,,,,1.114442,5.040000
1998-05-19,68.169136,,5.334738,3.299733,,,,,,,,,,1.126577,5.070000
1998-05-20,68.819664,,5.396994,3.309008,,,,,,,,,,1.139724,5.060000
1998-05-21,68.379669,,5.449671,3.299733,,,,,,,,,,1.150848,5.100000
1998-05-22,68.111778,,5.454462,3.299733,,,,,,,,,,1.151860,5.070000
1998-05-26,67.021271,,5.449671,3.312103,,,,,,,,,,1.150848,5.000000
1998-05-27,67.116875,,5.329950,3.315194,,,,,,,,,,1.125566,4.950000
1998-05-28,67.423012,,5.320372,3.312103,,,,,,,,,,1.123543,4.920000
1998-05-29,66.753380,,5.320372,3.331995,,,,,,,,,,1.123543,4.890000
1998-06-01,67.059540,,5.262907,3.338211,,,,,,,,,,1.111408,4.860000
1998-06-02,67.116875,,5.301219,3.331995,,,,,,,,,,1.119499,4.970000
1998-06-03,66.045486,,5.339527,3.331995,,,,,,,,,,1.127588,4.990000
1998-06-04,67.269943,,5.339527,3.325776,,,,,,,,,,1.127588,4.980000
1998-06-05,68.570953,,5.358683,3.328887,,,,,,,,,,1.131634,4.970000
1998-06-08,68.494415,,5.373052,3.328887,,,,,,,,,,1.134668,4.980000
1998-06-09,68.704903,,5.363472,3.328887,,,,,,,,,,1.132645,5.000000
1998-06-10,68.264847,,5.277275,3.341320,,,,,,,,,,1.114442,5.000000
1998-06-11,66.982986,,5.176709,3.356858,,,,,,,,,,1.093205,4.960000
1998-06-12,67.614319,,5.109667,3.356858,,,,,,,,,,1.079047,4.980000
1998-06-15,65.835030,,4.989943,3.363076,,,,,,,,,,1.053764,4.970000
1998-06-16,66.849022,,5.042622,3.350641,,,,,,,,,,1.064889,5.020000
1998-06-17,68.245728,,5.205442,3.335103,,,,,,,,,,1.099273,5.080000
1998-06-18,67.939575,,5.248540,3.341320,,,,,,,,,,1.108374,5.040000
1998-06-19,67.599205,,5.238964,3.344429,,,,,,,,,,1.106352,5.020000
1998-06-22,67.925461,,5.171918,3.347535,,,,,,,,,,1.092193,4.980000
1998-06-23,68.731590,,5.186285,3.347535,,,,,,,,,,1.095227,4.940000
1998-06-24,69.652840,,5.195866,3.344429,,,,,,,,,,1.097250,4.910000
1998-06-25,69.537727,,5.248540,3.341320,,,,,,,,,,1.108374,4.860000
1998-06-26,69.825592,,5.224598,3.344429,,,,,,,,,,1.103318,4.860000
1998-06-29,70.075104,,5.253330,3.344429,,,,,,,,,,1.109385,4.870000
1998-06-30,69.595306,,5.306005,3.363790,,,,,,,,,,1.120509,4.970000
1998-07-01,70.401436,,5.382628,3.366915,,,,,,,,,,1.136690,4.950000
1998-07-02,70.535751,,5.382628,3.370035,,,,,,,,,,1.136690,4.930000
1998-07-06,71.245926,,5.416150,3.373161,,,,,,,,,,1.143769,4.920000
1998-07-07,71.111572,,5.444880,3.370035,,,,,,,,,,1.149837,4.970000
1998-07-08,71.629791,,5.449671,3.366915,,,,,,,,,,1.150848,4.950000
1998-07-09,71.149979,,5.392204,3.373161,,,,,,,,,,1.138713,4.930000
1998-07-10,71.533844,,5.358683,3.373161,,,,,,,,,,1.131634,4.920000
1998-07-13,71.553009,,5.416150,3.363790,,,,,,,,,,1.143769,4.940000
1998-07-14,72.359131,,5.497560,3.357546,,,,,,,,,,1.160961,5.020000
1998-07-15,72.224792,,5.526294,3.357546,,,,,,,,,,1.167029,5.000000
1998-07-16,72.723824,,5.555027,3.354423,,,,,,,,,,1.173097,5.020000
1998-07-17,72.819786,,5.607704,3.354423,,,,,,,,,,1.184221,5.010000
1998-07-20,72.819786,,5.646013,3.357546,,,,,,,,,,1.192311,4.990000
1998-07-21,71.553009,,5.593338,3.363790,,,,,,,,,,1.181188,4.930000
1998-07-22,71.553009,,5.487984,3.360669,,,,,,,,,,1.158939,4.930000
1998-07-23,70.132721,,5.449671,3.363790,,,,,,,,,,1.150848,4.960000
1998-07-24,70.075104,,5.464041,3.363790,,,,,,,,,,1.153883,4.940000
1998-07-27,70.574158,,5.358683,3.360669,,,,,,,,,,1.131634,4.940000
1998-07-28,69.384148,,5.368261,3.357546,,,,,,,,,,1.133656,4.920000
1998-07-29,69.115471,,5.349105,3.351300,,,,,,,,,,1.129611,4.930000
1998-07-30,70.151878,,5.392204,3.354423,,,,,,,,,,1.138713,4.920000
1998-07-31,68.654808,,5.363472,3.371373,,,,,,,,,,1.132645,4.950000
1998-08-03,68.366928,,5.262907,3.380791,,,,,,,,,,1.111408,4.970000
1998-08-04,65.718262,,5.238964,3.387068,,,,,,,,,,1.106352,4.950000
1998-08-05,66.620293,,5.181497,3.387068,,,,,,,,,,1.094216,4.940000
1998-08-06,66.908203,,5.119241,3.383931,,,,,,,,,,1.081069,4.880000
1998-08-07,67.023399,,5.138398,3.393344,,,,,,,,,,1.085114,4.870000
1998-08-10,66.639511,,5.042622,3.393344,,,,,,,,,,1.064889,4.850000
1998-08-11,65.641434,,4.894172,3.399626,,,,,,,,,,1.033539,4.880000
1998-08-12,66.754669,,4.946846,3.396484,,,,,,,,,,1.044663,4.900000
1998-08-13,65.948532,,4.903749,3.390205,,,,,,,,,,1.035562,4.920000
1998-08-14,65.180824,,4.922902,3.396484,,,,,,,,,,1.039606,4.900000
1998-08-17,66.562706,,4.903749,3.393344,,,,,,,,,,1.035562,4.920000
1998-08-18,67.791115,,5.018677,3.393344,,,,,,,,,,1.059832,4.950000
1998-08-19,67.618401,,5.071355,3.390205,,,,,,,,,,1.070956,4.930000
1998-08-20,67.215317,,5.042622,3.399626,,,,,,,,,,1.064889,4.910000
1998-08-21,66.677887,,4.860649,3.415319,,,,,,,,,,1.026460,4.870000
1998-08-24,67.100159,,4.875014,3.415319,,,,,,,,,,1.029494,4.930000
1998-08-25,67.253716,,4.932477,3.424738,,,,,,,,,,1.041629,4.940000
1998-08-26,66.869835,,4.817547,3.434154,,,,,,,,,,1.017358,4.920000
1998-08-27,63.722115,,4.664305,3.446713,,,,,,,,,,0.984997,4.840000
1998-08-28,63.491795,,4.630785,3.446713,,,,,,,,,,0.977918,4.780000
1998-08-31,58.962162,,4.630785,3.479201,,,,,,,,,,0.977918,4.760000
1998-09-01,61.457283,,4.645152,3.469738,,,,,,,,,,0.980952,4.770000
1998-09-02,61.015831,,4.731349,3.463429,,,,,,,,,,0.999155,4.770000
1998-09-03,60.536003,,4.702617,3.476048,,,,,,,,,,0.993087,4.710000
1998-09-04,60.036980,,4.697828,3.479201,,,,,,,,,,0.992076,4.730000
